userid,createdAt,totalItems,totalPrice,cartStatus
8471,2022-02-04:09:59:50,237,3355.91,shipped
8472,2022-11-10:17:31:42,465,9055.91,pending
8473,2022-05-15:14:00:20,248,6999.93,cancelled
8474,2022-03-30:08:53:41,67,6402.15,cancelled
8475,2020-01-15:05:09:50,472,8197.87,pending
8476,2021-07-24:15:51:57,43,5085.11,cancelled
8477,2022-02-11:03:18:59,731,9384.88,pending
8478,2022-09-13:07:45:19,501,4283.61,pending
8479,2021-04-14:11:09:55,574,1577.43,processing
8480,2020-05-27:19:49:00,972,8705.61,processing
8481,2022-01-30:16:02:14,386,4648.77,pending
8482,2022-08-05:22:57:46,843,8058.9,cancelled
8483,2022-06-19:01:46:19,468,5133.19,shipped
8484,2021-08-29:07:58:38,582,4864.11,delivered
8485,2022-08-26:04:46:40,218,1506.98,shipped
8486,2022-01-27:18:06:32,151,5518.97,delivered
8487,2020-07-24:20:30:26,953,4516.96,shipped
8488,2022-08-05:09:49:54,828,8522.56,cancelled
8489,2021-05-13:11:58:09,354,6284.56,cancelled
8490,2021-05-13:03:40:06,813,9095.73,delivered
8491,2020-08-06:02:41:38,482,8626.74,delivered
8492,2022-10-08:19:10:00,761,1620.8,cancelled
8493,2021-09-22:18:46:12,159,9597.11,delivered
8494,2021-10-03:06:04:16,714,27.02,shipped
8495,2021-03-17:12:46:04,451,4512.01,cancelled
8496,2020-09-25:05:25:17,155,9408.5,delivered
8497,2022-06-27:22:41:19,78,3471.04,shipped
8498,2022-10-08:05:16:31,377,1958.7,cancelled
8499,2020-01-03:10:55:03,893,6142.62,pending
8500,2022-11-14:12:28:18,434,4094.09,delivered
8501,2022-06-02:21:15:07,609,997.0,delivered
8502,2021-07-10:19:03:52,473,5225.53,processing
8503,2021-09-03:21:40:05,582,4077.12,processing
8504,2021-01-07:06:12:38,190,9693.23,processing
8505,2020-04-05:19:44:43,704,4733.42,processing
8506,2020-01-13:00:16:57,530,7799.82,delivered
8507,2021-08-21:02:03:01,331,4671.8,shipped
8508,2020-06-24:18:28:18,890,3285.35,cancelled
8509,2020-06-08:15:35:48,42,2063.49,shipped
8510,2021-12-22:08:08:11,571,7895.78,delivered
8511,2022-06-01:01:57:26,664,4100.48,processing
8512,2022-06-21:23:09:14,298,3001.74,processing
8513,2021-11-24:23:41:08,250,6067.64,shipped
8514,2021-12-02:17:02:15,329,4347.31,delivered
8515,2022-10-18:01:47:47,366,3159.3,cancelled
8516,2022-03-06:14:19:49,6,8219.22,pending
8517,2021-11-25:13:17:58,557,6516.37,pending
8518,2021-02-26:00:21:02,60,4044.88,cancelled
8519,2022-08-11:22:23:05,933,5778.61,processing
8520,2020-10-15:00:21:29,284,1045.93,processing
8521,2022-03-26:04:34:06,771,843.46,pending
8522,2021-03-13:23:36:51,20,635.57,delivered
8523,2022-08-25:20:36:18,581,918.87,delivered
8524,2020-08-08:08:04:42,132,201.85,delivered
8525,2020-12-04:15:58:00,790,2717.1,pending
8526,2020-08-08:21:09:43,306,2948.88,cancelled
8527,2022-10-15:11:31:59,326,5857.01,pending
8528,2021-07-22:17:26:59,997,1333.45,delivered
8529,2022-07-06:20:34:49,321,8295.39,processing
8530,2021-10-17:22:20:31,712,7914.69,cancelled
8531,2021-05-22:12:53:11,665,2504.77,processing
8532,2022-08-01:11:10:47,108,4402.1,shipped
8533,2021-01-05:13:34:48,569,420.54,shipped
8534,2020-04-04:02:18:53,666,8963.31,cancelled
8535,2020-08-13:13:53:22,353,6813.98,cancelled
8536,2020-09-26:07:08:25,193,41.45,delivered
8537,2022-10-12:10:55:53,634,7713.42,cancelled
8538,2021-12-03:10:05:11,197,5935.34,shipped
8539,2022-05-23:06:00:16,24,1371.37,delivered
8540,2021-11-18:17:54:21,263,7620.95,shipped
8541,2020-07-28:19:02:22,369,7603.96,processing
8542,2022-07-04:21:57:02,610,5.9,cancelled
8543,2021-07-30:10:41:25,376,8360.05,delivered
8544,2020-06-24:00:18:24,340,5868.18,delivered
8545,2022-11-09:13:11:57,254,3753.79,pending
8546,2022-12-09:19:36:58,407,1522.11,processing
8547,2020-01-14:12:20:48,67,6109.73,delivered
8548,2020-08-30:00:32:29,13,7542.08,delivered
8549,2022-08-27:19:43:02,620,2882.27,processing
8550,2022-03-07:20:26:24,400,8048.06,pending
8551,2021-03-20:00:46:22,598,2144.87,cancelled
8552,2021-03-14:10:51:10,695,5648.11,shipped
8553,2022-02-02:02:14:13,710,8151.71,delivered
8554,2022-09-06:04:02:31,924,6284.13,processing
8555,2022-04-27:18:44:38,39,374.95,cancelled
8556,2022-02-14:20:54:59,803,9080.24,cancelled
8557,2022-02-08:23:39:07,1,9471.78,shipped
8558,2022-02-17:00:49:51,158,6373.75,shipped
8559,2020-05-07:01:16:25,510,6898.39,delivered
8560,2022-11-02:10:41:51,603,302.74,delivered
8561,2021-04-28:12:55:45,442,5358.58,delivered
8562,2021-08-24:23:37:25,814,1579.58,delivered
8563,2022-01-01:03:02:38,53,8934.26,cancelled
8564,2022-02-11:21:42:25,832,7662.96,delivered
8565,2021-07-10:03:06:37,173,869.42,delivered
8566,2022-11-19:03:08:39,602,5522.88,processing
8567,2020-10-22:15:30:54,385,8821.62,shipped
8568,2020-10-14:21:53:51,745,3402.79,shipped
8569,2020-03-03:16:03:16,974,9485.5,delivered
8570,2022-04-11:04:19:02,476,6655.24,shipped
8571,2022-06-13:08:49:45,718,8469.65,pending
8572,2020-12-18:15:14:25,705,8701.83,cancelled
8573,2022-06-05:20:12:47,286,4897.08,pending
8574,2020-02-11:10:28:38,667,4123.83,shipped
8575,2021-02-22:05:51:08,986,8678.53,cancelled
8576,2021-03-26:00:32:51,529,3767.26,processing
8577,2022-05-27:03:42:19,372,191.69,delivered
8578,2021-05-14:02:39:24,711,461.91,processing
8579,2022-10-20:10:00:29,504,3922.62,pending
8580,2022-12-24:06:50:44,236,6174.6,processing
8581,2020-11-25:08:36:24,207,3550.24,cancelled
8582,2022-04-11:16:23:34,318,180.44,shipped
8583,2021-04-14:16:42:59,704,2483.68,delivered
8584,2020-05-30:17:24:49,484,7800.12,delivered
8585,2022-04-09:16:35:46,465,4212.43,processing
8586,2022-06-25:18:01:37,718,2366.99,pending
8587,2021-06-18:20:08:56,286,4431.94,pending
8588,2020-06-08:01:17:44,571,6960.71,cancelled
8589,2020-05-07:10:34:57,294,4787.69,delivered
8590,2020-10-01:05:51:16,240,9392.36,pending
8591,2021-07-20:13:32:03,893,3886.86,pending
8592,2022-01-01:08:26:15,828,9582.75,delivered
8593,2021-11-28:15:01:48,385,9324.33,delivered
8594,2021-05-30:20:16:47,28,7225.45,cancelled
8595,2022-05-28:14:24:03,130,1467.34,cancelled
8596,2022-12-04:07:08:47,125,4354.64,processing
8597,2020-09-13:05:27:06,772,8373.14,cancelled
8598,2022-07-24:15:15:07,701,9910.9,pending
8599,2020-09-09:16:26:40,913,8818.8,processing
8600,2021-03-20:00:50:05,223,4334.85,cancelled
8601,2020-07-01:23:20:17,926,9261.69,processing
8602,2020-01-08:13:53:50,882,164.73,processing
8603,2020-12-27:20:10:22,315,7486.14,processing
8604,2020-06-29:02:42:58,673,6837.75,pending
8605,2021-08-15:04:02:57,555,8034.35,shipped
8606,2021-09-23:13:14:55,142,5220.07,delivered
8607,2021-11-02:08:48:24,501,7482.96,shipped
8608,2020-08-15:12:40:09,763,2409.63,delivered
8609,2022-10-26:15:19:56,946,2763.2,pending
8610,2022-06-27:05:45:10,911,1683.69,processing
8611,2020-01-17:20:15:34,502,8039.28,pending
8612,2020-05-03:04:47:15,386,499.3,cancelled
8613,2021-08-31:07:49:49,922,6478.13,processing
8614,2020-12-10:10:01:18,557,5541.42,delivered
8615,2021-06-10:07:00:06,431,7734.07,cancelled
8616,2020-03-16:14:26:24,394,6479.21,pending
8617,2020-10-25:19:03:41,296,4243.37,shipped
8618,2020-03-16:04:19:26,795,7409.8,shipped
8619,2021-02-16:15:56:34,879,8594.69,pending
8620,2020-03-03:02:40:37,973,1933.07,processing
8621,2020-06-09:23:33:48,118,7170.25,cancelled
8622,2022-03-23:21:44:23,332,6860.6,cancelled
8623,2020-01-04:08:23:44,35,2516.25,cancelled
8624,2022-11-01:20:17:39,327,4793.4,shipped
8625,2021-06-13:11:24:14,268,7059.48,shipped
8626,2022-02-28:11:31:14,530,2473.36,delivered
8627,2021-01-29:06:12:14,345,2103.77,delivered
8628,2022-03-04:04:22:15,855,5836.23,pending
8629,2021-01-31:20:35:47,250,1641.3,processing
8630,2022-04-27:16:02:59,252,3854.65,delivered
8631,2022-07-22:22:47:46,193,8343.04,shipped
8632,2020-03-10:01:22:36,286,3188.73,processing
8633,2022-08-04:16:24:51,322,9166.47,cancelled
8634,2020-05-11:06:53:21,460,3188.08,cancelled
8635,2022-07-09:10:50:09,880,2227.1,delivered
8636,2022-06-22:00:31:15,719,7226.94,processing
8637,2022-05-07:18:04:38,464,751.09,shipped
8638,2020-10-06:08:53:31,438,2690.01,shipped
8639,2022-02-22:01:36:58,215,3250.24,shipped
8640,2020-04-30:09:18:15,592,9097.04,shipped
8641,2020-01-03:03:02:43,488,4665.61,processing
8642,2021-08-15:04:04:50,679,2456.53,pending
8643,2020-01-25:04:32:12,91,9892.27,delivered
8644,2020-12-12:15:59:48,540,7119.28,pending
8645,2021-07-22:09:26:54,450,6906.57,cancelled
8646,2022-09-29:23:33:35,493,7585.53,shipped
8647,2020-02-24:10:14:44,302,2492.4,delivered
8648,2022-10-15:18:47:03,904,5394.71,processing
8649,2020-10-16:06:53:16,461,9629.06,shipped
8650,2020-04-27:19:18:52,847,3609.19,shipped
8651,2020-10-21:00:05:09,776,8661.83,pending
8652,2022-09-19:18:38:52,45,998.27,processing
8653,2021-05-26:18:31:14,441,1815.83,delivered
8654,2021-06-10:21:11:04,847,5800.63,pending
8655,2020-09-09:19:35:11,468,9999.64,cancelled
8656,2022-03-08:00:14:40,241,6461.29,processing
8657,2022-01-21:19:01:58,126,4501.98,shipped
8658,2021-01-31:07:32:37,708,8432.95,cancelled
8659,2020-08-26:22:24:24,957,1568.73,pending
8660,2021-08-12:21:38:48,231,3899.65,cancelled
8661,2022-06-11:19:48:07,889,5491.6,cancelled
8662,2021-09-11:23:28:52,708,3174.49,delivered
8663,2020-11-03:00:56:08,971,3409.69,pending
8664,2022-03-11:03:18:45,177,5159.1,shipped
8665,2022-02-23:00:59:25,30,2202.32,pending
8666,2020-09-09:17:01:42,896,2834.64,shipped
8667,2021-04-30:05:18:00,341,1303.19,processing
8668,2022-07-25:16:48:12,289,1168.44,pending
8669,2022-06-04:22:10:10,46,705.62,processing
8670,2022-03-06:14:07:32,143,6713.33,processing
8671,2020-10-16:00:10:26,591,6791.44,delivered
8672,2020-09-07:01:01:33,618,5822.62,shipped
8673,2020-10-31:16:12:00,128,6709.65,shipped
8674,2021-12-14:20:48:24,881,2352.2,delivered
8675,2020-03-07:10:20:26,115,5196.16,cancelled
8676,2020-03-30:18:27:08,260,1273.63,pending
8677,2021-09-21:21:09:30,324,3548.94,shipped
8678,2021-03-11:08:47:27,115,4665.81,delivered
8679,2021-12-21:15:20:22,336,7166.8,processing
8680,2021-08-01:16:15:22,739,8748.38,shipped
8681,2022-10-02:11:31:52,688,2777.5,cancelled
8682,2021-06-17:12:32:29,14,9049.21,pending
8683,2022-03-28:13:21:57,96,1850.4,delivered
8684,2022-11-05:14:55:08,384,114.19,delivered
8685,2020-07-31:09:07:31,465,7510.35,delivered
8686,2020-02-21:18:13:01,346,891.98,cancelled
8687,2020-08-29:11:46:00,229,3505.3,processing
8688,2021-03-28:05:20:10,268,6568.55,shipped
8689,2022-05-31:10:34:03,368,2251.84,shipped
8690,2022-03-23:11:27:21,645,7556.59,processing
8691,2022-11-01:19:15:57,322,242.7,cancelled
8692,2021-09-12:08:47:25,37,1560.11,cancelled
8693,2022-12-10:16:52:42,49,8157.61,processing
8694,2020-12-17:06:33:44,612,6594.18,cancelled
8695,2021-06-04:18:11:03,795,7009.6,delivered
8696,2020-05-06:07:01:43,276,3214.97,processing
8697,2022-02-15:10:27:52,143,4893.26,shipped
8698,2022-08-09:17:42:24,858,7789.76,cancelled
8699,2021-11-30:10:25:37,660,9673.71,delivered
8700,2022-12-03:19:21:56,643,334.21,shipped
8701,2020-06-09:10:02:32,931,4407.14,delivered
8702,2021-12-09:22:00:57,443,9849.02,delivered
8703,2021-12-31:02:34:46,727,7506.41,processing
8704,2020-03-22:14:20:09,678,7358.14,processing
8705,2020-01-26:06:56:13,795,1003.44,pending
8706,2020-01-20:12:14:54,224,5414.0,shipped
8707,2020-07-19:02:26:14,644,732.22,pending
8708,2021-03-31:22:52:41,970,6709.28,processing
8709,2021-11-09:18:50:53,815,6029.73,delivered
8710,2022-06-10:19:26:54,69,3269.09,pending
8711,2022-01-11:15:33:14,223,316.63,processing
8712,2022-07-20:16:47:59,993,9773.3,delivered
8713,2021-04-20:10:59:51,592,6126.9,cancelled
8714,2021-04-27:11:31:40,222,4292.34,shipped
8715,2021-03-20:05:54:52,76,2366.96,delivered
8716,2021-05-06:22:34:15,685,1807.31,shipped
8717,2020-04-02:16:17:25,587,8328.57,cancelled
8718,2021-05-10:13:07:25,968,8085.86,processing
8719,2021-04-23:13:02:31,585,8071.0,cancelled
8720,2020-09-04:01:33:18,286,3009.65,cancelled
8721,2020-05-10:09:43:09,399,8747.12,delivered
8722,2022-06-24:06:01:14,217,2797.63,delivered
8723,2022-08-03:13:35:10,243,8248.83,delivered
8724,2022-10-28:07:26:32,718,6980.79,cancelled
8725,2022-05-17:13:15:17,568,5190.39,delivered
8726,2021-03-08:22:17:44,291,1658.62,cancelled
8727,2021-12-02:05:08:17,736,7600.21,shipped
8728,2022-04-11:14:58:47,209,8516.52,processing
8729,2020-12-22:18:06:51,423,5340.25,processing
8730,2021-02-02:03:58:55,750,6901.9,shipped
8731,2020-04-10:10:28:59,846,3924.2,processing
8732,2021-03-02:18:00:56,949,1006.43,shipped
8733,2022-09-04:07:22:00,132,9443.11,shipped
8734,2021-01-03:16:40:15,559,5086.59,delivered
8735,2020-03-16:20:55:13,396,7246.58,cancelled
8736,2020-03-25:16:03:04,749,5007.71,cancelled
8737,2022-04-19:15:59:20,439,1865.09,delivered
8738,2021-03-16:21:37:04,738,6475.3,cancelled
8739,2022-04-30:09:52:57,744,5963.51,pending
8740,2021-04-11:16:05:33,998,8802.82,delivered
8741,2022-08-06:12:41:56,474,810.5,pending
8742,2021-06-20:16:29:44,999,8428.93,shipped
8743,2020-12-26:23:55:19,490,9688.85,delivered
8744,2020-03-06:18:19:54,173,8866.31,pending
8745,2022-03-23:08:10:31,568,327.08,cancelled
8746,2020-09-12:08:18:24,387,7996.57,cancelled
8747,2022-01-06:00:56:25,821,3758.76,shipped
8748,2021-05-27:23:47:17,826,4248.2,processing
8749,2022-04-17:22:58:15,339,260.44,cancelled
8750,2022-02-25:09:01:54,93,6125.95,pending
8751,2022-12-05:18:50:52,765,6419.44,processing
8752,2021-10-24:23:40:52,435,6288.68,delivered
8753,2021-11-08:14:14:24,229,4749.83,pending
8754,2020-12-29:07:39:18,736,7598.34,shipped
8755,2021-11-23:18:27:30,53,5664.74,processing
8756,2022-04-20:22:43:46,461,5237.36,shipped
8757,2020-10-08:10:26:04,404,7989.2,processing
8758,2020-07-12:13:19:03,997,886.22,processing
8759,2022-10-02:15:06:43,618,7093.93,processing
8760,2022-10-02:08:49:08,572,3642.94,processing
8761,2021-06-19:05:18:46,495,6839.32,cancelled
8762,2020-12-17:22:44:21,100,8868.27,pending
8763,2020-03-13:06:54:24,89,3562.49,processing
8764,2021-03-26:11:41:29,658,9754.3,pending
8765,2020-11-06:05:45:34,2,9428.8,delivered
8766,2021-11-13:08:27:53,249,6557.75,shipped
8767,2022-08-31:18:31:53,220,96.92,delivered
8768,2022-04-28:21:29:48,723,6876.24,cancelled
8769,2022-03-30:10:13:45,733,4881.79,cancelled
8770,2022-05-07:00:44:35,156,8532.38,cancelled
8771,2022-02-13:06:40:48,710,9516.97,delivered
8772,2020-02-21:13:58:39,325,9602.84,cancelled
8773,2022-03-12:01:32:58,540,1047.83,pending
8774,2021-02-01:09:57:54,275,4990.6,delivered
8775,2021-11-29:05:06:27,724,4219.83,cancelled
8776,2022-03-24:18:49:40,816,7285.05,pending
8777,2022-02-23:09:06:57,564,7336.63,processing
8778,2020-02-10:22:17:14,688,9735.99,processing
8779,2021-10-17:08:05:12,389,9241.6,cancelled
8780,2022-10-22:15:02:04,193,8543.97,cancelled
8781,2020-02-27:02:51:13,963,5833.29,pending
8782,2021-09-30:13:09:36,347,4582.18,cancelled
8783,2020-03-09:11:06:50,925,4518.1,cancelled
8784,2022-12-16:18:27:27,421,5868.06,cancelled
8785,2022-09-12:08:23:00,348,886.4,shipped
8786,2022-06-23:18:11:52,69,4724.42,delivered
8787,2021-07-02:02:10:32,901,9254.87,shipped
8788,2022-07-24:19:40:38,351,5010.6,cancelled
8789,2020-03-09:19:57:21,85,1362.01,processing
8790,2020-11-10:12:43:10,982,1535.99,pending
8791,2021-05-19:01:29:04,869,469.53,delivered
8792,2021-04-10:00:51:55,603,2403.48,cancelled
8793,2020-04-18:17:04:04,921,4162.7,processing
8794,2020-06-24:19:37:49,186,3937.76,pending
8795,2022-02-27:02:57:35,744,3017.39,pending
8796,2022-05-23:14:04:35,754,2861.03,delivered
8797,2021-05-03:14:47:57,748,2479.53,shipped
8798,2020-12-21:18:40:30,355,6785.83,pending
8799,2020-04-22:04:08:32,535,1847.15,delivered
8800,2022-06-10:01:41:05,578,155.54,cancelled
8801,2022-06-07:14:20:51,948,9542.17,pending
8802,2022-01-20:12:03:06,8,2832.63,pending
8803,2020-05-28:06:46:24,303,3161.0,processing
8804,2021-12-06:08:51:13,915,2084.86,shipped
8805,2021-01-26:14:34:43,502,934.71,shipped
8806,2021-08-29:13:24:03,689,6061.83,shipped
8807,2021-04-28:12:22:22,626,497.6,shipped
8808,2021-02-22:15:12:19,762,8006.13,shipped
8809,2021-04-15:04:56:14,677,9408.61,pending
8810,2020-02-21:10:44:33,504,9205.08,delivered
8811,2022-08-11:04:50:13,824,2120.26,cancelled
8812,2022-04-30:01:37:12,418,5392.15,pending
8813,2020-02-16:20:33:57,111,1523.31,cancelled
8814,2022-11-16:14:04:43,888,5952.18,pending
8815,2021-08-07:18:47:02,460,4589.37,cancelled
8816,2020-02-14:16:58:57,349,6454.5,delivered
8817,2022-11-18:13:08:05,788,5014.44,delivered
8818,2021-08-22:10:24:10,916,4796.27,cancelled
8819,2021-10-07:04:32:19,250,1603.45,delivered
8820,2020-03-07:14:09:53,445,6338.45,delivered
8821,2020-03-30:14:03:12,378,9044.8,processing
8822,2020-09-13:06:31:35,713,7874.66,cancelled
8823,2022-01-14:06:32:30,736,5653.38,shipped
8824,2021-12-27:11:43:22,943,537.85,pending
8825,2020-01-08:17:35:35,696,5576.39,delivered
8826,2022-10-14:10:41:06,11,9557.4,pending
8827,2022-04-29:06:22:55,808,4428.11,shipped
8828,2022-07-01:16:06:44,303,3248.81,pending
8829,2022-07-20:13:49:53,604,9892.19,shipped
8830,2022-05-24:09:48:43,525,8087.66,pending
8831,2021-04-25:03:25:35,402,2807.69,processing
8832,2021-12-26:08:41:36,557,127.07,delivered
8833,2021-08-16:04:59:40,630,6921.59,delivered
8834,2022-11-28:07:19:06,678,7201.68,shipped
8835,2021-10-20:17:27:10,37,5123.41,delivered
8836,2021-10-31:16:37:33,214,2146.6,processing
8837,2020-05-04:01:51:52,407,6717.27,cancelled
8838,2021-05-16:02:09:54,575,3329.92,delivered
8839,2022-03-10:06:01:47,822,8853.02,pending
8840,2020-11-13:07:38:54,344,2094.6,pending
8841,2022-07-03:17:11:04,82,7385.58,shipped
8842,2021-12-18:08:45:16,606,2028.04,delivered
8843,2022-04-20:18:21:02,206,6009.07,delivered
8844,2021-08-14:19:06:38,890,3160.21,pending
8845,2022-03-14:15:54:37,390,4849.17,cancelled
8846,2022-05-03:06:28:45,908,659.76,cancelled
8847,2020-05-18:00:47:22,747,2790.07,pending
8848,2022-01-25:18:19:54,617,3247.91,pending
8849,2022-05-16:07:18:43,190,9587.61,shipped
8850,2022-10-11:11:01:10,793,1176.16,processing
8851,2022-05-09:18:04:09,106,8326.01,pending
8852,2020-05-17:07:29:05,380,6531.36,shipped
8853,2022-01-22:07:07:49,818,1922.99,pending
8854,2022-06-25:16:53:26,16,7587.75,shipped
8855,2020-09-26:11:47:23,863,6734.16,cancelled
8856,2022-06-07:10:46:33,157,3188.51,shipped
8857,2020-10-16:20:09:10,887,1412.83,shipped
8858,2020-01-10:19:27:08,909,7932.72,delivered
8859,2021-09-25:09:09:23,41,9921.64,pending
8860,2021-01-30:04:14:42,257,4341.81,cancelled
8861,2020-11-13:01:04:41,664,2691.0,pending
8862,2022-08-09:21:04:43,796,1052.19,processing
8863,2020-03-16:12:17:03,90,1600.28,processing
8864,2020-12-28:11:39:20,212,3762.34,pending
8865,2020-08-21:09:25:00,730,8428.97,pending
8866,2020-01-02:01:24:26,298,5656.18,delivered
8867,2020-11-10:16:22:02,305,6919.03,cancelled
8868,2021-07-24:17:48:55,816,4844.28,delivered
8869,2022-01-19:12:19:58,295,5349.66,cancelled
8870,2021-09-08:05:31:56,905,8313.42,cancelled
8871,2021-06-30:20:45:24,90,3602.68,shipped
8872,2020-08-19:07:34:50,621,6377.98,cancelled
8873,2021-10-15:06:32:17,505,9272.11,delivered
8874,2021-08-23:21:33:16,566,7861.6,pending
8875,2020-05-29:11:27:05,247,6387.65,processing
8876,2022-12-07:22:11:06,386,6563.63,delivered
8877,2021-05-12:03:56:13,687,6438.42,delivered
8878,2020-03-01:21:30:50,998,6354.66,delivered
8879,2020-09-16:16:49:29,600,4866.42,cancelled
8880,2020-03-19:19:38:07,629,9548.23,cancelled
8881,2020-05-03:03:58:51,598,6981.37,shipped
8882,2021-02-10:11:46:32,472,3895.66,cancelled
8883,2020-12-22:17:14:17,423,6826.55,processing
8884,2020-07-24:22:04:00,930,1609.75,pending
8885,2021-11-25:13:18:20,564,8867.65,cancelled
8886,2022-12-15:08:26:43,277,5369.88,delivered
8887,2022-08-17:15:43:34,739,3448.8,processing
8888,2022-08-22:11:47:18,796,2871.68,pending
8889,2022-01-24:04:13:45,533,2026.32,delivered
8890,2021-02-19:18:48:25,311,9417.88,processing
8891,2022-02-01:18:26:43,783,2900.04,processing
8892,2021-02-19:05:53:42,630,6529.31,cancelled
8893,2021-06-09:08:20:50,145,7498.26,pending
8894,2022-08-19:07:58:28,901,9179.24,shipped
8895,2022-10-02:06:37:34,809,6827.06,shipped
8896,2020-10-24:17:14:28,3,4939.24,delivered
8897,2021-08-05:08:51:55,238,7357.55,cancelled
8898,2021-02-01:06:57:55,730,7197.88,delivered
8899,2022-04-13:05:26:40,243,5338.72,processing
8900,2020-06-28:21:34:44,900,1610.82,shipped
8901,2020-05-31:08:57:32,859,3609.87,shipped
8902,2020-06-03:04:50:36,997,2653.41,shipped
8903,2022-08-14:13:26:23,958,3626.49,delivered
8904,2021-01-13:18:43:02,652,4683.31,processing
8905,2022-02-15:22:36:17,834,3305.27,delivered
8906,2022-06-29:19:37:00,188,9442.06,shipped
8907,2020-06-13:15:37:33,611,4475.61,delivered
8908,2021-05-08:17:54:58,187,2461.46,processing
8909,2021-10-03:04:41:31,588,6151.59,delivered
8910,2021-05-08:08:33:52,805,5264.38,cancelled
8911,2020-08-20:15:57:57,920,2015.93,delivered
8912,2021-09-02:09:39:09,140,4183.3,shipped
8913,2020-08-31:10:04:57,108,9817.08,shipped
8914,2022-10-31:03:09:59,172,169.15,cancelled
8915,2022-08-14:18:49:21,239,2062.37,cancelled
8916,2022-11-01:09:48:20,853,2966.25,pending
8917,2020-07-20:17:05:05,150,8046.92,cancelled
8918,2021-07-17:21:19:09,561,6128.72,processing
8919,2020-11-09:17:40:27,737,1721.96,pending
8920,2022-10-22:17:29:13,396,2798.2,pending
8921,2020-09-30:00:44:13,721,1580.55,cancelled
8922,2022-07-26:11:41:48,11,4608.14,delivered
8923,2022-10-12:18:35:40,225,7101.8,pending
