code,description,startDate,endDate,promotionDiscount
SFTOF7K6,Limited-time deal,13-04-2021,07-05-2021,0.5
AULB9IR6,Free shipping offer,02-10-2024,21-11-2024,0.3
BLGZLPFN,Clearance blowout,05-08-2022,15-09-2022,0.3
SH4X9SVJ,Buy One Get One,27-01-2021,14-02-2021,0.5
AGI6EHS9,First-order discount,20-02-2023,15-04-2023,0.6
SFAFUV72,Free shipping offer,29-05-2022,01-07-2022,0.3
XFF91OAG,Limited-time deal,02-05-2022,25-06-2022,0.4
LDFQYGM8,Members-only offer,06-05-2024,21-06-2024,0.2
E2L43UVT,Friend referral bonus,17-07-2020,14-09-2020,0.2
YTIJR6FB,First-order discount,23-06-2021,28-06-2021,0.3
COWJ8OXL,Weekend promotion,22-02-2022,04-04-2022,0.2
1U9Y1TJ4,Weekend promotion,11-10-2021,23-10-2021,0.4
ZQRTF50W,Buy One Get One,05-01-2025,16-02-2025,0.5
XHAQDZAH,Limited-time deal,19-03-2021,25-04-2021,0.5
MTV6H266,Friend referral bonus,24-07-2024,31-08-2024,0.5
4QDANCAK,Limited-time deal,04-09-2022,23-09-2022,0.1
CQRUCRNF,Free shipping offer,27-07-2021,31-07-2021,0.2
BO9J2LEX,Free shipping offer,23-06-2024,14-08-2024,0.4
9NCRSFA7,Members-only offer,18-11-2022,03-12-2022,0.5
QGNZKLF7,Friend referral bonus,11-08-2024,05-10-2024,0.5
BK13O97I,Seasonal special,27-03-2024,12-05-2024,0.4
BJSPUF4Z,Limited-time deal,06-10-2024,09-11-2024,0.6
4WJEABBB,Flash sale items,26-07-2023,27-07-2023,0.2
EMQ3K764,Weekend promotion,18-03-2024,16-05-2024,0.5
MAUK1M5V,Buy One Get One,07-10-2023,17-11-2023,0.5
QVCQBCGR,Flash sale items,25-09-2021,02-10-2021,0.3
JO73EEDH,Weekend promotion,29-05-2023,21-07-2023,0.3
ZOTVF3PT,Seasonal special,17-10-2024,12-11-2024,0.4
KS83FIBW,First-order discount,29-01-2023,23-02-2023,0.4
76JTAD00,Buy One Get One,25-11-2024,12-01-2025,0.2
9IG2TVYP,Clearance blowout,20-02-2022,06-03-2022,0.3
RA3O8T0D,Friend referral bonus,03-02-2023,24-03-2023,0.7
7JTB7SGW,Members-only offer,22-03-2022,06-05-2022,0.2
4YMV1MPX,Members-only offer,18-05-2022,25-06-2022,0.1
N18BK792,Weekend promotion,24-05-2022,11-07-2022,0.8
N4UZIQ7O,First-order discount,04-07-2020,29-07-2020,0.6
HCOYAQ48,Limited-time deal,09-09-2022,18-10-2022,0.2
7O0BR4PE,Members-only offer,12-11-2022,09-01-2023,0.3
QSVUC0J2,Members-only offer,05-05-2020,17-06-2020,0.2
OEHM27P3,Limited-time deal,09-09-2021,09-10-2021,0.7
6RJ2YNZT,Limited-time deal,29-07-2020,21-09-2020,0.8
JRFE8IJS,Weekend promotion,30-07-2022,26-09-2022,0.3
KALLWFRM,Seasonal special,05-06-2023,08-07-2023,0.4
OAOFMN8S,Weekend promotion,24-06-2022,04-08-2022,0.1
5OE6Z2Z5,Flash sale items,25-09-2020,02-11-2020,0.3
FQQ6BJTA,Seasonal special,24-08-2021,29-09-2021,0.3
3TU104F4,Clearance blowout,28-11-2020,21-12-2020,0.7
0W22CCUF,Buy One Get One,15-07-2021,06-08-2021,0.2
MIEXZKM3,Free shipping offer,15-10-2021,13-12-2021,0.7
G6JBHNPQ,Buy One Get One,21-08-2021,09-10-2021,0.6
SUK84YXY,First-order discount,09-02-2022,18-03-2022,0.3
BUV2NCV8,Free shipping offer,12-07-2024,16-08-2024,0.6
QSNLT6WO,Flash sale items,27-12-2021,21-01-2022,0.2
YMDRJUFA,Limited-time deal,02-11-2022,29-11-2022,0.2
Z4PMNOSK,Weekend promotion,17-07-2020,02-09-2020,0.2
UXCECDO6,Seasonal special,18-02-2021,09-04-2021,0.7
16ZSUMWD,Buy One Get One,17-04-2020,04-06-2020,0.8
X1Z5B61U,Flash sale items,06-09-2022,05-10-2022,0.2
I9KXDF0J,Clearance blowout,24-03-2024,14-04-2024,0.6
Y2XHTKFV,Free shipping offer,25-03-2024,21-04-2024,0.3
JJK5UWV8,Free shipping offer,24-12-2022,08-02-2023,0.7
I3F7UYYJ,Clearance blowout,18-10-2021,07-12-2021,0.7
1N4WSSQ0,Buy One Get One,15-06-2024,13-07-2024,0.4
EOV4IIEM,Members-only offer,31-10-2020,13-12-2020,0.5
4AA0EMQY,Weekend promotion,23-01-2022,05-03-2022,0.8
H55B9GSK,Friend referral bonus,26-11-2024,27-12-2024,0.6
TVITW2EB,Buy One Get One,24-07-2024,26-07-2024,0.4
62EWU4LQ,Friend referral bonus,21-06-2023,18-08-2023,0.5
2BLG435T,First-order discount,08-09-2024,10-09-2024,0.4
NUMEZK59,Limited-time deal,18-04-2022,26-04-2022,0.8
N7SQWTRW,First-order discount,04-04-2024,09-04-2024,0.7
RGMATEQ5,Flash sale items,02-12-2022,20-12-2022,0.6
FJHCD0OM,Seasonal special,30-04-2021,09-05-2021,0.7
VY22WEXI,Flash sale items,06-08-2024,30-08-2024,0.6
J6ZVTA6L,Flash sale items,19-01-2021,05-02-2021,0.4
NWFHD29N,Flash sale items,13-06-2024,08-07-2024,0.6
LHIJV18Y,Free shipping offer,14-10-2020,17-10-2020,0.6
WBY2X0X0,Limited-time deal,20-02-2021,18-03-2021,0.2
9OGB8L0Z,Seasonal special,09-10-2023,13-10-2023,0.7
GOU32BN9,Seasonal special,08-05-2020,27-05-2020,0.7
ZNUQE7W0,Weekend promotion,03-01-2023,10-01-2023,0.6
Z1CQ97QZ,Members-only offer,14-12-2024,12-01-2025,0.3
QLRKR53H,Seasonal special,20-02-2024,07-04-2024,0.4
V6Y2R9XR,Friend referral bonus,13-02-2023,07-04-2023,0.6
BDAN1Y48,First-order discount,22-08-2020,29-09-2020,0.6
WDLM5G8G,Clearance blowout,16-07-2021,28-07-2021,0.2
83V7H2YY,First-order discount,15-12-2021,03-01-2022,0.7
VP782BL0,First-order discount,28-06-2021,26-07-2021,0.5
CZ4W3VHN,Friend referral bonus,05-04-2024,09-04-2024,0.3
QTUGGFE9,Friend referral bonus,28-03-2021,18-05-2021,0.4
LBU2Z827,Free shipping offer,20-01-2022,22-01-2022,0.6
7G30KYUP,Buy One Get One,09-08-2020,04-09-2020,0.5
TSSJNNC4,First-order discount,07-09-2022,19-09-2022,0.1
685ILMN5,Free shipping offer,09-10-2022,18-10-2022,0.2
X80Q4QSS,Clearance blowout,29-07-2023,18-09-2023,0.5
KCRZWLKJ,Flash sale items,25-04-2021,29-04-2021,0.3
TXLN1VXF,Flash sale items,12-08-2023,08-10-2023,0.1
87S55X21,Flash sale items,21-04-2022,20-05-2022,0.6
O8EHSKTV,Friend referral bonus,12-01-2021,28-02-2021,0.4
L2RDVV3U,Seasonal special,03-03-2023,23-04-2023,0.6
AJT8NDH8,Seasonal special,22-01-2022,12-02-2022,0.3
8PJE4QHO,Weekend promotion,02-08-2023,04-08-2023,0.2
I7W2S55Z,Friend referral bonus,09-04-2023,23-04-2023,0.2
FHK0LJIZ,First-order discount,22-12-2021,04-01-2022,0.2
KPMASV6A,Weekend promotion,08-05-2021,10-06-2021,0.6
17IO2BOG,Friend referral bonus,15-11-2021,10-01-2022,0.6
DOQSUVBW,First-order discount,10-03-2023,30-04-2023,0.6
O00VJGTH,Limited-time deal,25-04-2024,28-05-2024,0.8
Y3IT76JV,Weekend promotion,16-09-2020,21-10-2020,0.5
1S0SS5OM,First-order discount,20-03-2022,08-04-2022,0.2
PYVKWPTM,Clearance blowout,15-04-2020,30-05-2020,0.6
I4DC0H1I,First-order discount,21-05-2021,10-06-2021,0.5
OJO3SE0W,Buy One Get One,04-08-2021,29-08-2021,0.3
L8AF6KI4,Members-only offer,31-08-2022,14-09-2022,0.7
PR151MYG,Friend referral bonus,21-06-2020,18-07-2020,0.2
EQYKQJZV,Flash sale items,09-04-2022,05-06-2022,0.6
XWACRNFN,Buy One Get One,30-10-2021,15-11-2021,0.6
CBUU951K,Seasonal special,09-02-2025,30-03-2025,0.5
GAUQ2AQC,Clearance blowout,16-02-2022,04-04-2022,0.4
P2O0V1JO,Members-only offer,09-10-2021,05-12-2021,0.4
V1AZWJXI,Free shipping offer,11-05-2020,19-06-2020,0.2
C75JARJT,Flash sale items,20-11-2023,08-01-2024,0.3
D83ZBF83,Limited-time deal,23-05-2020,01-07-2020,0.7
JBHQP9EV,Friend referral bonus,05-03-2022,15-03-2022,0.4
HIRH1J0I,Limited-time deal,30-10-2020,07-12-2020,0.7
BVLLVNUE,Weekend promotion,26-07-2024,28-07-2024,0.3
VIPYMPY8,Friend referral bonus,11-10-2021,11-11-2021,0.4
E1RZ9XWT,Weekend promotion,03-08-2023,26-09-2023,0.5
LYUYEX7K,Flash sale items,01-01-2025,04-02-2025,0.5
IK2MOTDM,Flash sale items,28-01-2021,04-03-2021,0.5
MOACULRM,Flash sale items,24-08-2023,27-09-2023,0.8
BYE47HAK,Seasonal special,21-06-2020,27-07-2020,0.4
B0089BHY,Free shipping offer,03-01-2022,03-02-2022,0.4
H3THC7RW,Friend referral bonus,03-05-2021,16-05-2021,0.4
395OC2DQ,Buy One Get One,13-12-2023,12-01-2024,0.5
I95TP6YF,First-order discount,07-04-2020,07-05-2020,0.6
R6L0XAPY,Free shipping offer,19-12-2021,21-12-2021,0.7
471K8KRA,Friend referral bonus,13-01-2025,12-02-2025,0.6
QD2BUV5S,Buy One Get One,02-04-2021,31-05-2021,0.2
FW8CGFYW,Free shipping offer,20-11-2023,03-01-2024,0.2
DYOLNXGF,Friend referral bonus,23-02-2024,13-03-2024,0.6
ZNGM13HD,Buy One Get One,22-06-2021,16-07-2021,0.7
C71DLGEK,Members-only offer,10-10-2022,18-10-2022,0.5
4WF0QAD2,Weekend promotion,17-02-2022,09-03-2022,0.5
XBG72MAC,Flash sale items,30-05-2023,21-06-2023,0.1
H8DTWRWC,Members-only offer,01-12-2020,21-01-2021,0.8
KQJXA8DB,Buy One Get One,01-05-2023,28-06-2023,0.4
QEVDEYK3,Seasonal special,04-12-2021,07-12-2021,0.6
GRCTQVGH,Weekend promotion,10-09-2020,29-09-2020,0.6
X7Q69NKA,Free shipping offer,22-07-2022,19-09-2022,0.4
XRKEFW5P,First-order discount,03-05-2022,12-06-2022,0.2
GPQQPMZ7,Free shipping offer,18-12-2020,02-02-2021,0.7
9Z9FFM9Y,Flash sale items,18-06-2024,17-07-2024,0.7
UWVEYL1R,Clearance blowout,23-10-2024,12-12-2024,0.4
9AR66W2N,Seasonal special,29-08-2020,30-09-2020,0.7
NGYDAVHY,Clearance blowout,24-01-2021,28-01-2021,0.2
Y1G1HYA3,Friend referral bonus,28-04-2020,31-05-2020,0.6
ORZHMFF1,First-order discount,02-08-2021,12-08-2021,0.7
L4X9P2YD,Weekend promotion,03-08-2024,21-09-2024,0.6
P8UWS95I,Seasonal special,14-03-2022,12-04-2022,0.7
XVHYG7BS,Limited-time deal,20-01-2022,14-02-2022,0.3
DF0SFK8Z,Buy One Get One,23-11-2024,11-01-2025,0.2
ZQCIO1U7,Limited-time deal,31-10-2022,06-11-2022,0.2
2SBKMT4E,Members-only offer,10-01-2022,18-01-2022,0.3
Z0O91GMX,Friend referral bonus,13-09-2023,31-10-2023,0.2
R9JTVXJA,Limited-time deal,13-11-2020,18-11-2020,0.8
8AQ1SRHD,Friend referral bonus,13-05-2020,28-06-2020,0.7
54TICCTU,Weekend promotion,11-11-2022,05-12-2022,0.7
E2B4NBGE,Free shipping offer,11-06-2023,13-06-2023,0.5
LD2S7EAH,Limited-time deal,20-04-2022,10-06-2022,0.4
5KT6CN2L,Limited-time deal,02-09-2020,03-09-2020,0.7
5EMNG59H,Seasonal special,26-02-2022,01-03-2022,0.3
FLQHXOLD,Free shipping offer,08-01-2025,09-03-2025,0.6
I97I9QV7,Free shipping offer,08-03-2023,27-04-2023,0.8
SYML3YQ8,Free shipping offer,05-04-2022,10-04-2022,0.1
CVR5P3RG,Weekend promotion,09-02-2022,06-04-2022,0.4
72XOGA3T,Limited-time deal,20-08-2023,18-09-2023,0.6
56IVGRL9,Seasonal special,28-12-2020,09-01-2021,0.5
N7BFA3Q5,Members-only offer,23-05-2021,09-06-2021,0.4
HAAZYJ3F,Members-only offer,07-12-2024,01-02-2025,0.4
L3FTFCZH,First-order discount,03-05-2020,19-06-2020,0.6
J83Y1LE8,First-order discount,26-06-2022,03-07-2022,0.5
UIOOVG0Q,Weekend promotion,17-04-2024,14-06-2024,0.2
L9RX9DFP,Free shipping offer,26-09-2020,21-11-2020,0.2
VG62EKBE,First-order discount,25-02-2024,27-03-2024,0.7
L0SBORH0,Free shipping offer,25-03-2023,17-05-2023,0.2
QNLX6JEU,Members-only offer,25-05-2022,18-07-2022,0.3
DPOWEJ17,Seasonal special,25-05-2024,16-06-2024,0.7
8N1MD4ZU,Buy One Get One,27-11-2022,23-12-2022,0.7
13CMXNRV,Weekend promotion,26-03-2023,21-05-2023,0.5
UVOADVLP,Free shipping offer,18-06-2024,28-07-2024,0.3
5FCKUGRL,Limited-time deal,29-05-2022,06-06-2022,0.2
ESNPXN05,First-order discount,16-12-2024,03-02-2025,0.3
X6ORMG0K,Weekend promotion,24-06-2020,16-07-2020,0.3
AQNNWRQR,Free shipping offer,15-10-2023,28-11-2023,0.6
TAVO69HY,Friend referral bonus,30-11-2023,15-12-2023,0.7
WOQJIF08,First-order discount,13-07-2023,02-09-2023,0.1
BA63IGNK,First-order discount,26-04-2024,08-05-2024,0.3
MLZHZMUS,Flash sale items,22-10-2021,05-11-2021,0.6
PS48NGLR,Free shipping offer,11-12-2022,08-01-2023,0.5
2EZWAKCN,Flash sale items,04-11-2020,12-12-2020,0.8
VTAVHHOW,Limited-time deal,04-04-2022,24-05-2022,0.5
YT66ETTG,Weekend promotion,25-06-2022,31-07-2022,0.2
0234SS5G,First-order discount,15-07-2024,09-09-2024,0.5
W0HCLB3Q,Flash sale items,14-01-2022,17-02-2022,0.8
PWDIOK0L,First-order discount,10-05-2020,25-05-2020,0.2
2LYUNGS6,Flash sale items,04-06-2020,11-06-2020,0.1
9UXW4KYF,Seasonal special,08-04-2020,13-04-2020,0.6
50B7EH4F,Members-only offer,09-12-2020,31-01-2021,0.3
OA0OVQBS,Flash sale items,29-12-2021,16-01-2022,0.5
5CM5KQTK,Members-only offer,10-10-2020,09-12-2020,0.6
9RKJ95O9,Clearance blowout,20-09-2021,09-11-2021,0.3
C17WV2RO,First-order discount,26-02-2021,07-04-2021,0.6
IXS3BVJX,Flash sale items,15-10-2022,18-11-2022,0.2
0B3AQUV0,Members-only offer,27-07-2024,05-08-2024,0.8
RHGC1JZN,Buy One Get One,21-03-2025,26-03-2025,0.2
GQLOWFFJ,Members-only offer,20-11-2023,21-11-2023,0.3
0N1OR6F1,Flash sale items,03-10-2021,14-10-2021,0.4
SI83PGBV,Friend referral bonus,04-06-2022,29-07-2022,0.5
45KS1KLD,Limited-time deal,20-03-2024,22-04-2024,0.6
EFTBEXDB,Limited-time deal,04-09-2022,21-09-2022,0.6
2IGUMKEY,Buy One Get One,19-04-2023,14-05-2023,0.8
YZ2LKQ5S,Buy One Get One,21-03-2025,01-05-2025,0.6
EZWGTZHV,Flash sale items,29-12-2022,27-01-2023,0.4
EJ4ISOBT,Members-only offer,17-06-2020,20-07-2020,0.5
SI97JUDR,Members-only offer,12-12-2022,08-02-2023,0.4
HXA99G52,Friend referral bonus,27-01-2024,18-02-2024,0.2
N5TAG7AO,First-order discount,09-01-2022,22-01-2022,0.7
0MMR5SDB,Buy One Get One,24-02-2022,27-02-2022,0.3
JWYJ270M,Flash sale items,23-01-2023,18-02-2023,0.6
9VL6G1CG,Seasonal special,08-05-2020,15-06-2020,0.7
YQRAEKII,Limited-time deal,27-11-2024,05-12-2024,0.6
VOPNA69Q,Weekend promotion,09-06-2022,21-06-2022,0.7
XXIOAA1Y,Free shipping offer,14-09-2022,08-10-2022,0.7
KOWG9LHP,First-order discount,28-07-2022,20-09-2022,0.4
I1C1SPYX,Flash sale items,23-09-2021,19-10-2021,0.7
SEC8A0W8,Members-only offer,03-12-2020,20-12-2020,0.1
EMZAKEVI,Clearance blowout,04-08-2020,05-08-2020,0.8
5EJNX07E,Buy One Get One,26-04-2021,20-06-2021,0.5
MDORS3S7,Friend referral bonus,19-10-2020,27-10-2020,0.6
EDPQC5LW,Friend referral bonus,27-03-2025,24-05-2025,0.4
0IWW1KQE,Buy One Get One,17-03-2024,23-04-2024,0.7
Y5EOK9T5,Seasonal special,09-03-2022,20-03-2022,0.4
TBR144VE,Limited-time deal,14-03-2023,22-03-2023,0.1
QUQTRBU8,Weekend promotion,24-12-2021,10-01-2022,0.8
5LXUFJH4,Limited-time deal,09-03-2023,09-04-2023,0.2
LWCR3URZ,Free shipping offer,29-08-2024,19-09-2024,0.1
MOGR5608,Friend referral bonus,09-12-2023,03-02-2024,0.4
7LT8I7ND,Seasonal special,22-11-2023,30-11-2023,0.3
R860TKWT,Limited-time deal,08-09-2023,17-10-2023,0.4
Y392PFKE,Clearance blowout,26-09-2022,19-11-2022,0.8
646PEG7E,Limited-time deal,30-06-2020,08-07-2020,0.3
YX0TGUWT,Seasonal special,27-09-2020,10-10-2020,0.1
TERWH6S0,Members-only offer,23-10-2022,28-11-2022,0.2
E3XLE4CT,Flash sale items,15-09-2021,28-09-2021,0.5
G9JBKH2G,Weekend promotion,18-12-2023,24-12-2023,0.3
NI1I0K98,Members-only offer,08-08-2020,22-09-2020,0.5
HCHQBR0F,Members-only offer,26-02-2025,25-04-2025,0.8
IYV0ZYC6,Clearance blowout,20-10-2021,25-10-2021,0.6
S3AT37CS,Flash sale items,28-11-2020,07-01-2021,0.4
OZULN2SV,Seasonal special,18-03-2023,28-03-2023,0.2
I2N1L7CC,Friend referral bonus,05-12-2023,23-12-2023,0.3
BMGOQRI1,Buy One Get One,09-03-2022,19-03-2022,0.3
7EHQ933P,Flash sale items,21-09-2024,22-09-2024,0.8
16BGYGMS,First-order discount,03-11-2020,10-11-2020,0.7
FM2T5638,Free shipping offer,08-02-2021,06-04-2021,0.5
APWQU82I,Seasonal special,24-09-2021,01-10-2021,0.5
YADVHZIY,Flash sale items,20-09-2020,27-10-2020,0.6
O55CJ7ZD,Flash sale items,25-06-2021,16-07-2021,0.7
222P9FKI,Free shipping offer,22-10-2021,05-11-2021,0.5
BZMZO51G,Members-only offer,06-08-2020,10-08-2020,0.7
O1LIT41O,Clearance blowout,09-01-2021,30-01-2021,0.4
1ZBSA6O7,Free shipping offer,03-10-2021,30-11-2021,0.5
YJDZ4T6E,First-order discount,24-08-2020,01-09-2020,0.3
LT8XXLQZ,Weekend promotion,26-08-2024,21-10-2024,0.2
CRU3S98B,Free shipping offer,31-12-2022,27-02-2023,0.5
5UDS6J25,Members-only offer,16-04-2021,14-05-2021,0.1
PSOD4VBW,Weekend promotion,26-07-2022,27-08-2022,0.7
69AYS7GY,Seasonal special,04-08-2020,24-08-2020,0.2
S2WYBDC7,Buy One Get One,08-03-2021,04-04-2021,0.5
5X2ORC3Q,Clearance blowout,08-08-2021,14-09-2021,0.3
G063CGWL,Limited-time deal,02-08-2024,12-09-2024,0.1
8U5DTT4N,Free shipping offer,27-02-2021,08-04-2021,0.1
132BP9VC,Seasonal special,08-06-2024,26-06-2024,0.4
JRBUNW8N,Friend referral bonus,08-06-2020,24-06-2020,0.5
O6G1NSOF,Flash sale items,19-08-2024,24-08-2024,0.5
WR0MT0W0,Seasonal special,24-06-2022,17-08-2022,0.2
O0OC5IDM,First-order discount,08-08-2022,12-08-2022,0.4
DNOOHTIJ,First-order discount,18-07-2024,19-07-2024,0.6
U8DXDXWU,Clearance blowout,25-06-2024,06-07-2024,0.6
WBRU42UM,Limited-time deal,27-02-2023,26-04-2023,0.5
VM3U8TET,Seasonal special,03-09-2022,25-09-2022,0.3
JRT2TOTQ,Limited-time deal,07-01-2023,24-01-2023,0.4
HUNTLNT0,Friend referral bonus,25-06-2020,07-07-2020,0.4
PZJ6KT4U,Seasonal special,30-01-2021,04-03-2021,0.6
CP28W8ZC,Limited-time deal,16-05-2023,28-06-2023,0.4
RCRS87B9,Members-only offer,09-06-2024,30-07-2024,0.6
OUIGG94M,First-order discount,13-09-2022,16-09-2022,0.3
5TMVGSF5,Members-only offer,24-09-2022,23-11-2022,0.8
P489J0BJ,Buy One Get One,14-08-2024,09-10-2024,0.3
JM7IKQSY,Free shipping offer,12-08-2021,28-09-2021,0.7
VQPCG4B6,Members-only offer,19-05-2022,07-06-2022,0.1
Y633CI74,Members-only offer,07-04-2022,26-05-2022,0.3
8ORYRCHH,Buy One Get One,02-02-2025,15-02-2025,0.5
WM3VMFEC,Flash sale items,07-11-2024,23-12-2024,0.6
FRX59KO1,Clearance blowout,15-08-2023,16-09-2023,0.6
1DJ346KR,Buy One Get One,22-05-2020,05-07-2020,0.6
2FCAVL9B,Free shipping offer,23-06-2024,17-07-2024,0.5
N0DLOFGP,Buy One Get One,16-08-2024,06-09-2024,0.1
LYTCGLTJ,First-order discount,21-03-2025,30-03-2025,0.8
PAN3VNI2,Buy One Get One,11-10-2024,08-12-2024,0.3
5RG2IN2T,Clearance blowout,09-09-2024,02-11-2024,0.7
PO6FI0QM,Clearance blowout,08-09-2020,01-11-2020,0.6
4OGX6RSF,Clearance blowout,11-05-2023,28-06-2023,0.6
ABWTO1DQ,Free shipping offer,27-11-2023,31-12-2023,0.3
7B2L7XIV,Free shipping offer,13-02-2025,01-04-2025,0.2
V9D1LBTV,First-order discount,31-10-2022,11-12-2022,0.5
CCHIGB7J,Clearance blowout,10-10-2022,21-10-2022,0.7
MYQ2MFRV,First-order discount,20-08-2021,26-08-2021,0.5
0WU6FNHY,Clearance blowout,04-10-2023,07-10-2023,0.1
NQT5GEXB,Clearance blowout,18-01-2022,04-03-2022,0.4
ZEADSAJ7,First-order discount,01-10-2021,07-11-2021,0.6
ZPB35LK2,Free shipping offer,05-02-2024,13-02-2024,0.8
01JPA923,Seasonal special,24-07-2022,17-09-2022,0.2
5JX1BZ5Q,Friend referral bonus,17-11-2022,03-12-2022,0.4
X490PRU2,Buy One Get One,22-08-2024,20-09-2024,0.2
JSXSPCH1,Flash sale items,11-01-2021,04-03-2021,0.5
ENKKKC5C,Clearance blowout,07-09-2021,13-10-2021,0.2
6GEFVFJ8,Limited-time deal,15-10-2023,21-11-2023,0.5
OHK8VXLC,Flash sale items,14-07-2021,24-08-2021,0.1
BM4QXSYZ,First-order discount,25-12-2023,02-01-2024,0.8
PS88RSJA,Weekend promotion,17-09-2021,08-11-2021,0.2
OUXISODJ,Clearance blowout,06-02-2025,07-02-2025,0.8
Z0LOQ98D,First-order discount,25-09-2020,01-11-2020,0.7
SFLKUWY8,First-order discount,21-11-2020,10-01-2021,0.7
9D1ERT7S,Friend referral bonus,25-09-2024,04-11-2024,0.7
FNWDLALP,Seasonal special,10-09-2024,24-09-2024,0.5
F7IWLWN0,Limited-time deal,11-06-2022,08-07-2022,0.6
WZVE7U6J,First-order discount,20-07-2020,21-08-2020,0.2
S9X3VL22,First-order discount,12-01-2022,02-03-2022,0.2
HH1UM6K1,Free shipping offer,22-09-2022,04-10-2022,0.3
OPW8R1LM,Clearance blowout,02-08-2024,29-09-2024,0.2
T0LNSRN6,Friend referral bonus,15-04-2023,29-04-2023,0.6
WCI7DYQX,Buy One Get One,10-07-2021,23-08-2021,0.7
L3P50MBY,Members-only offer,11-02-2023,09-03-2023,0.7
4A4UCJRV,Limited-time deal,11-04-2020,10-06-2020,0.7
J0K628V6,Seasonal special,10-11-2021,04-12-2021,0.1
U1T4V8SG,First-order discount,17-09-2023,12-11-2023,0.2
9LPLVV4F,Clearance blowout,12-11-2024,08-01-2025,0.8
GMTNBRRV,Seasonal special,13-08-2023,17-09-2023,0.8
MLFAG63V,Flash sale items,29-03-2021,06-04-2021,0.8
D0WR6ZAX,Clearance blowout,05-05-2024,17-06-2024,0.5
6TUS47D7,Limited-time deal,04-11-2022,01-01-2023,0.5
1JQDHVOE,Weekend promotion,24-01-2021,29-01-2021,0.7
UYR02JUH,Limited-time deal,13-04-2022,21-04-2022,0.5
DWPR2XV8,Weekend promotion,14-11-2021,25-11-2021,0.3
4L5A51GM,Friend referral bonus,08-02-2022,28-02-2022,0.4
E7AGHZJM,Weekend promotion,12-04-2024,25-04-2024,0.4
WRD1UZSF,First-order discount,25-08-2022,16-10-2022,0.2
V65XUUKR,Limited-time deal,24-05-2021,27-05-2021,0.7
YB4UIYIU,First-order discount,05-05-2021,06-05-2021,0.5
IIEJP7KE,First-order discount,14-08-2023,28-08-2023,0.6
J0FMGSB0,Free shipping offer,08-04-2020,17-04-2020,0.4
M74ON6P3,Members-only offer,03-04-2023,30-05-2023,0.3
YELB8I3G,Buy One Get One,25-07-2023,13-08-2023,0.8
X3G8XV9C,First-order discount,06-11-2021,20-12-2021,0.3
MTSTNSOL,Buy One Get One,29-04-2020,06-06-2020,0.2
V5ROG3DC,Buy One Get One,27-05-2024,02-06-2024,0.5
EN11CXAQ,Members-only offer,26-10-2021,12-11-2021,0.2
C1MAC9YH,First-order discount,04-10-2020,06-11-2020,0.8
0W2DGXMI,Free shipping offer,03-01-2024,26-01-2024,0.4
2KHZWSZY,Seasonal special,08-04-2021,27-05-2021,0.2
SOCG1Z9C,Limited-time deal,09-02-2022,10-04-2022,0.5
SC3WWZ0M,Buy One Get One,11-10-2020,18-10-2020,0.5
G6R7ENMZ,Seasonal special,21-02-2021,19-03-2021,0.3
CHQ5KWNH,Buy One Get One,27-11-2021,16-01-2022,0.2
87P12PEF,Friend referral bonus,25-01-2023,27-01-2023,0.5
KN2YYQLE,Limited-time deal,08-11-2022,29-12-2022,0.5
M1AYXU0N,Weekend promotion,28-01-2023,25-02-2023,0.5
P97E947E,Members-only offer,16-12-2022,18-12-2022,0.5
VEDAXFTI,Friend referral bonus,02-04-2022,06-04-2022,0.3
ZKUI8H4R,First-order discount,02-06-2021,30-07-2021,0.4
XTSD63EK,Friend referral bonus,12-02-2025,11-03-2025,0.5
P34ZUY9M,Free shipping offer,18-01-2025,16-02-2025,0.4
3HNQSRM2,First-order discount,21-06-2024,23-06-2024,0.5
CJIDJZMD,Limited-time deal,19-06-2020,10-07-2020,0.2
DID3AFHH,First-order discount,01-07-2023,16-08-2023,0.4
GMDDYEJC,Weekend promotion,31-08-2022,27-09-2022,0.4
33K5KHPO,First-order discount,17-10-2021,06-12-2021,0.7
S6ME4ZAS,Seasonal special,10-05-2023,25-05-2023,0.1
X3M2YVZ7,Clearance blowout,29-08-2020,03-09-2020,0.5
EQL8KEN3,Buy One Get One,04-07-2024,10-07-2024,0.4
VQ2TGY16,Clearance blowout,02-12-2021,07-12-2021,0.5
MA6NNX4U,Clearance blowout,11-08-2022,01-09-2022,0.4
WW18IRGI,Seasonal special,01-03-2021,14-03-2021,0.6
V3CYT60U,Members-only offer,23-10-2022,27-11-2022,0.7
RDADP9UI,Free shipping offer,25-02-2023,12-04-2023,0.7
1CW3V3RO,Members-only offer,02-01-2022,22-01-2022,0.3
G1UBND31,Seasonal special,17-01-2022,04-02-2022,0.7
KM6ELW64,Members-only offer,21-01-2024,07-03-2024,0.2
01580XL0,Flash sale items,26-07-2023,16-08-2023,0.5
6NFLXEQ4,Members-only offer,27-12-2022,12-01-2023,0.5
KP9ZZ91L,Seasonal special,06-05-2022,23-06-2022,0.4
XZ0PT2A1,Flash sale items,28-02-2024,22-04-2024,0.2
GCGIXZDO,Clearance blowout,03-11-2021,03-12-2021,0.1
TKA8DTHG,Clearance blowout,02-12-2023,01-01-2024,0.8
4BY4R3YJ,First-order discount,16-07-2024,29-08-2024,0.2
